Id,date,products,client_id,is_discounted
5994,2020-02-26 02:34:42,"[712, 230, 325, 697]",1236,1
5995,2018-08-19 06:09:00,"[307, 485]",1294,0
5996,2016-10-07 02:41:00,"[668, 276]",823,0
5997,2019-05-27 05:28:55,[262],491,0
5998,2022-06-13 02:01:58,"[438, 128, 598, 628, 241, 165]",1330,0
5999,2021-02-27 00:14:38,"[229, 230, 197]",305,1
6000,2021-05-28 15:07:40,"[72, 438, 206, 450, 543]",1171,1
6001,2018-12-12 03:23:12,"[493, 201, 281, 156, 225, 68]",243,0
6002,2015-10-26 22:43:38,"[662, 394, 697]",55,1
6003,2017-09-04 19:41:39,[664],269,0
6004,2023-01-15 11:06:49,[649],891,0
6005,2023-06-06 18:42:59,"[300, 173, 124]",1252,0
6006,2021-12-20 05:55:47,"[41, 131, 296, 169, 127, 452]",1136,1
6007,2017-07-19 09:32:50,"[26, 127, 170, 244, 606, 384]",760,0
6008,2015-07-02 06:02:02,"[77, 627, 714]",1429,1
6009,2020-12-05 09:05:58,"[437, 456, 227, 228, 387, 517]",820,0
6010,2021-01-23 06:02:32,"[651, 384, 244, 667]",990,1
6011,2021-01-23 09:05:27,"[701, 226, 226, 533]",1479,0
6012,2015-08-27 16:41:47,"[55, 378, 299]",781,1
6013,2020-12-16 08:19:52,"[659, 430, 266, 592, 355]",36,0
6014,2018-07-09 00:32:16,"[426, 77, 156, 476, 291]",614,0
6015,2022-10-06 17:23:11,"[530, 611, 291, 212, 107, 219]",1449,0
6016,2022-05-03 17:28:26,"[580, 176, 673, 165]",324,0
6017,2020-01-13 00:27:17,"[516, 505, 599, 330, 382, 466]",698,0
6018,2016-05-03 00:07:24,"[145, 308, 674, 609]",1297,1
6019,2017-01-28 21:27:01,"[303, 40, 179]",562,1
6020,2022-05-17 01:59:56,"[596, 134, 565, 698, 626, 330]",803,0
6021,2017-08-10 13:40:01,"[510, 700, 263, 229, 489]",1215,1
6022,2023-10-18 01:09:36,"[329, 532, 217, 458, 80]",1154,1
6023,2023-09-21 17:44:33,"[560, 51, 259]",519,0
6024,2022-12-12 06:34:38,"[1, 613]",498,0
6025,2022-06-18 20:39:39,"[621, 350, 79]",715,0
6026,2018-01-02 21:48:47,"[669, 68, 241, 608, 177, 402]",352,1
6027,2021-08-24 10:34:43,[233],1163,1
6028,2023-11-16 17:13:58,[521],104,0
6029,2015-03-25 19:10:57,"[702, 59, 158, 411]",834,0
6030,2023-10-26 08:02:19,"[363, 15, 530, 335, 591]",820,0
6031,2015-04-10 18:50:48,"[112, 684, 406, 322]",1366,1
6032,2020-08-13 00:25:54,"[571, 245, 485]",1246,0
6033,2018-11-23 11:24:08,"[393, 149, 490, 331, 625]",1431,1
6034,2017-07-18 02:46:40,"[49, 267, 317, 88, 678, 624]",84,1
6035,2015-03-06 05:02:10,"[435, 686, 360, 142, 13]",502,0
6036,2023-06-01 11:20:42,"[5, 98]",1012,1
6037,2023-03-19 11:19:42,"[361, 47]",286,0
6038,2020-09-20 11:02:59,[479],825,0
6039,2021-04-01 06:12:23,[439],200,0
6040,2023-04-23 11:05:31,"[385, 109, 546, 85, 513, 75]",515,0
6041,2016-01-12 13:32:29,"[637, 436, 267, 566]",868,0
6042,2018-09-13 20:39:21,"[652, 47]",474,0
6043,2017-06-05 02:22:16,"[657, 668, 339, 535, 45, 4]",194,1
6044,2018-03-09 07:02:37,"[358, 483, 467]",823,0
6045,2021-08-25 20:11:39,[528],151,1
6046,2018-09-17 01:18:53,"[555, 346, 506, 171]",309,0
6047,2023-12-26 03:50:53,"[586, 7, 555]",20,1
6048,2021-05-24 01:33:15,"[34, 205]",1076,1
6049,2023-05-10 17:15:51,"[487, 399, 21, 508]",131,1
6050,2018-01-07 19:55:52,"[654, 550, 437, 315]",1038,0
6051,2019-10-14 19:58:41,"[259, 100, 315, 157]",89,0
6052,2017-12-13 15:49:52,"[56, 325, 686, 211, 147]",623,1
6053,2020-02-17 17:15:03,"[689, 254, 216, 122, 166, 94]",1028,1
6054,2018-05-09 17:04:16,"[240, 295, 125]",396,0
6055,2018-05-01 00:05:31,"[676, 434, 157, 506, 699]",897,1
6056,2021-08-11 23:14:09,"[489, 355]",323,1
6057,2020-11-22 13:44:54,"[114, 515, 690, 173]",1196,1
6058,2017-03-04 08:27:28,"[713, 478]",240,1
6059,2023-03-25 05:59:13,"[552, 483, 707]",80,1
6060,2016-03-21 20:12:19,"[170, 581, 413, 294, 467]",476,0
6061,2022-12-28 01:44:11,[65],1435,1
6062,2017-11-04 04:09:38,"[146, 206, 691, 683]",313,0
6063,2021-07-20 14:58:39,"[23, 346, 370, 622]",1085,0
6064,2018-09-01 16:16:35,"[5, 15, 32, 145, 396, 62]",94,1
6065,2020-10-19 04:48:58,"[74, 485, 365, 150]",3,0
6066,2023-02-16 02:27:10,"[507, 120, 248, 46, 645]",126,0
6067,2018-05-31 12:49:51,"[493, 652, 563, 121]",653,0
6068,2023-05-01 00:46:16,"[19, 322, 637, 474]",1494,0
6069,2015-12-10 23:11:23,[424],1220,1
6070,2023-10-01 05:41:42,"[59, 0, 257, 316, 11, 154]",1311,0
6071,2019-12-12 14:32:10,[322],247,1
6072,2021-10-09 02:04:27,"[518, 365, 345, 410, 416]",548,1
6073,2021-06-10 21:58:12,"[680, 459]",873,1
6074,2020-06-01 02:31:41,"[490, 393, 122, 385]",193,1
6075,2022-02-20 04:36:38,"[82, 647, 434, 8, 157, 62]",574,1
6076,2023-11-06 00:17:49,"[669, 602, 550, 175]",758,1
6077,2016-10-20 14:43:08,[390],1415,0
6078,2020-10-27 07:22:21,"[144, 111, 632]",185,0
6079,2020-02-19 03:38:09,"[430, 443, 545, 93, 640]",902,0
6080,2015-05-24 16:00:25,"[133, 272, 315]",1248,1
6081,2015-10-11 04:35:54,"[115, 655]",1388,0
6082,2023-03-13 02:39:52,"[62, 514, 711]",393,1
6083,2015-03-06 08:32:44,[416],582,1
6084,2020-10-24 06:22:14,"[135, 220]",440,1
6085,2015-03-16 02:24:53,"[74, 433, 7, 698, 222]",837,0
6086,2021-02-06 03:14:34,"[599, 442, 520, 167]",714,1
6087,2020-12-24 04:49:18,"[33, 551]",1479,1
6088,2023-05-10 13:28:16,[553],1178,1
6089,2018-10-01 20:00:05,"[701, 699, 391, 374]",1084,0
6090,2018-11-23 14:34:43,[354],1029,1
6091,2018-05-03 06:47:41,"[335, 694, 715]",602,0
6092,2021-10-30 06:18:12,"[552, 353, 440, 274, 566, 382]",442,1
6093,2022-01-01 10:43:49,"[577, 267, 675, 250, 252, 688]",676,1
6094,2020-04-11 12:05:50,"[401, 41, 217, 313]",823,1
6095,2017-09-01 23:28:37,"[395, 225, 512, 75, 269, 574]",304,0
6096,2019-05-09 16:22:16,"[368, 647, 658]",86,1
6097,2016-03-26 06:32:11,"[621, 147]",1314,0
6098,2022-04-08 06:42:02,"[311, 684, 20, 376]",521,0
6099,2019-09-27 22:05:47,"[405, 508, 398, 107, 188, 462]",401,1
6100,2015-08-05 12:37:43,[696],46,1
6101,2023-01-11 10:41:51,[389],1452,1
6102,2015-12-01 19:17:52,[528],208,1
6103,2015-05-30 21:45:35,[388],265,1
6104,2018-12-26 11:37:08,"[522, 542, 650, 629]",79,1
6105,2017-12-02 17:30:25,"[515, 237, 50]",626,1
6106,2020-01-16 15:56:25,"[430, 643]",604,1
6107,2021-02-27 17:31:13,"[480, 473, 360, 480, 145]",855,1
6108,2021-07-15 05:07:57,"[75, 366, 329, 230, 109]",1248,1
6109,2020-09-21 22:31:58,"[112, 296, 358, 646, 498]",1167,1
6110,2018-03-06 06:07:55,[25],1251,1
6111,2023-02-05 20:44:11,"[381, 577]",1082,1
6112,2020-10-22 07:39:37,[38],730,0
6113,2023-11-12 03:34:33,"[222, 142, 598, 414, 471]",11,1
6114,2019-11-11 08:31:27,"[511, 596]",215,1
6115,2018-12-19 11:31:40,"[650, 270, 487, 433, 387]",629,0
6116,2019-11-02 14:03:21,"[178, 397, 215]",224,0
6117,2021-10-16 06:57:43,"[480, 346, 332, 21, 565]",367,0
6118,2015-11-07 16:19:19,"[33, 459, 554]",1427,0
6119,2023-06-11 04:07:04,"[134, 10]",654,1
6120,2021-10-19 12:34:11,[546],1182,1
6121,2020-05-10 08:55:19,"[567, 716, 510]",1497,0
6122,2019-03-04 18:05:17,"[538, 130, 350, 46, 217]",1128,1
6123,2022-06-22 08:36:05,"[150, 20, 149, 547, 288]",599,1
6124,2022-08-22 07:46:32,"[158, 545, 184, 71, 101, 439]",134,0
6125,2020-03-28 18:20:38,"[477, 293]",885,1
6126,2017-02-14 16:36:11,"[433, 446, 336]",977,0
6127,2015-10-31 10:25:57,"[233, 650, 452, 420]",255,1
6128,2022-07-30 09:43:00,[343],1346,0
6129,2022-05-21 10:33:54,"[213, 20]",1091,1
6130,2016-01-26 03:41:49,"[254, 244, 168, 385, 204, 390]",1222,0
6131,2016-08-28 00:16:29,"[344, 92, 441]",1261,1
6132,2020-03-12 09:45:51,"[697, 74]",1066,0
6133,2016-12-25 13:43:45,"[187, 559, 635, 134, 10]",172,0
6134,2015-02-26 17:49:38,"[511, 269, 128, 2, 306, 264]",98,0
6135,2023-11-23 13:48:08,[483],1455,1
6136,2023-04-18 09:26:06,[493],1431,0
6137,2020-06-08 23:20:48,"[88, 302]",706,1
6138,2023-02-17 01:18:30,"[98, 701, 171, 160, 22]",124,0
6139,2018-08-17 04:48:07,"[689, 93, 476]",800,0
6140,2018-07-10 17:51:38,"[299, 402, 669]",1351,1
6141,2018-06-30 21:28:07,"[177, 487, 185]",1408,1
6142,2020-03-06 18:34:25,"[107, 296, 121]",349,1
6143,2019-10-13 05:55:58,"[266, 189, 634]",863,0
6144,2017-06-04 01:23:36,"[334, 57]",380,1
6145,2016-02-24 02:00:10,[648],1005,0
6146,2016-08-19 20:35:48,"[472, 360]",295,0
6147,2023-01-29 04:15:34,"[138, 379]",784,1
6148,2016-01-31 23:20:29,"[31, 683, 665, 138]",982,1
6149,2023-04-02 07:20:37,"[114, 614]",252,0
6150,2018-06-17 06:23:08,"[607, 168, 358]",565,1
6151,2018-08-16 09:38:51,"[405, 449, 354, 254]",1050,0
6152,2023-01-25 01:46:40,"[497, 28, 501, 5, 142]",918,0
6153,2022-09-19 07:36:18,"[242, 74]",1051,0
6154,2018-02-08 12:24:09,"[31, 315, 466]",655,1
6155,2019-11-02 05:59:33,"[270, 44, 376]",1492,0
6156,2017-02-19 23:22:41,"[268, 657]",1265,1
6157,2017-07-13 17:46:41,[270],242,0
6158,2019-10-21 06:17:34,"[527, 26, 57]",1165,0
6159,2021-01-17 17:11:17,[22],64,0
6160,2017-04-08 04:46:58,[97],528,1
6161,2022-08-10 04:33:50,"[384, 395, 183, 283, 583]",760,1
6162,2021-02-05 11:50:32,"[311, 345]",807,0
6163,2015-08-22 02:25:12,"[4, 534]",1005,1
6164,2017-09-26 16:10:00,"[698, 468, 207, 680, 416]",1158,0
6165,2019-01-07 23:32:59,[587],289,1
6166,2019-02-13 23:00:22,"[129, 597, 658]",1498,0
6167,2023-01-04 07:59:53,[62],1270,1
6168,2015-11-16 05:03:45,"[376, 481, 690]",803,0
6169,2022-09-19 16:17:38,"[440, 697]",516,0
6170,2015-08-22 20:20:05,"[349, 174, 477, 47]",768,0
6171,2021-12-22 15:59:52,"[233, 625, 466]",1168,0
6172,2017-12-22 18:26:57,"[86, 369, 589]",462,1
6173,2015-06-02 19:44:29,"[427, 569]",843,0
6174,2018-01-04 07:04:24,"[130, 254]",1335,0
6175,2022-10-06 21:53:14,"[661, 545, 135]",386,1
6176,2022-05-05 14:59:51,"[459, 455, 283, 142, 96]",773,1
6177,2023-01-14 05:43:50,"[270, 651, 179, 472, 434, 68]",68,1
6178,2022-11-11 04:46:00,"[214, 499]",856,1
6179,2016-04-07 01:21:20,"[567, 137, 201]",451,1
6180,2019-09-21 04:03:21,"[291, 593, 677]",525,0
6181,2020-08-24 14:13:49,"[462, 128]",480,1
6182,2017-06-18 07:48:10,"[243, 13, 190, 200, 689]",0,1
6183,2016-08-26 14:04:24,[425],469,0
6184,2019-05-15 12:29:36,"[689, 181]",1161,0
6185,2022-08-10 03:34:50,"[258, 14, 607]",155,1
6186,2016-04-18 18:13:54,"[587, 610, 328, 575]",150,1
6187,2023-10-30 03:43:18,"[356, 702, 368, 707, 219, 229]",503,1
6188,2022-03-19 06:08:34,[32],620,1
6189,2021-02-18 02:10:38,"[280, 430, 96, 216, 475]",230,1
6190,2015-05-22 23:38:47,"[187, 588]",391,0
6191,2021-07-05 02:04:56,"[485, 312]",239,1
6192,2017-04-17 19:44:01,"[371, 567, 49, 156]",54,1
6193,2016-03-28 15:41:11,"[471, 1, 590, 392]",827,0
6194,2023-08-16 01:55:29,"[387, 25, 2, 316, 190]",311,1
6195,2019-06-28 14:12:30,"[671, 149, 684, 100, 479]",1402,0
6196,2017-05-27 16:38:44,"[574, 679, 227, 687, 104, 348]",313,1
6197,2016-01-24 17:54:30,"[654, 87, 477]",1397,0
6198,2022-10-23 14:06:18,[61],629,0
6199,2017-03-18 03:50:12,"[181, 178, 618]",502,1
6200,2022-08-23 02:36:59,"[108, 74, 216]",20,1
6201,2018-09-13 01:28:14,[166],369,0
6202,2022-08-11 13:40:02,"[647, 459]",37,1
6203,2022-02-16 02:35:18,"[447, 115, 267, 221]",1006,0
6204,2019-12-28 00:39:34,"[379, 219, 32, 415]",1205,0
6205,2019-02-24 18:20:26,[517],918,0
6206,2022-05-04 01:19:23,[649],1126,0
6207,2022-04-25 15:01:44,"[618, 255, 471, 467, 615, 397]",459,0
6208,2023-06-29 00:56:42,"[128, 257, 533, 341, 105]",1013,1
6209,2019-03-15 06:59:11,"[565, 87, 230]",201,0
6210,2023-03-11 17:22:26,"[220, 194, 306]",330,1
6211,2018-07-11 08:04:31,"[659, 610, 143, 202, 440]",615,1
6212,2022-04-24 03:14:43,"[562, 77]",555,0
6213,2016-10-26 01:36:12,"[303, 595, 621, 95, 132, 460]",682,0
6214,2020-04-14 02:11:57,"[373, 316, 189]",715,1
6215,2016-10-23 23:17:15,[348],248,0
6216,2020-06-04 07:37:31,"[602, 444, 256, 698, 204]",876,0
6217,2023-04-21 22:14:04,"[477, 708, 491, 388, 32, 344]",851,1
6218,2023-09-27 00:09:52,"[692, 532, 707]",1250,1
6219,2022-09-22 13:16:59,"[346, 65, 584, 495, 86]",512,0
6220,2018-12-25 15:41:18,[547],1114,0
6221,2020-08-31 18:51:26,"[351, 553, 334, 649, 272, 716]",169,0
6222,2023-11-20 13:58:05,"[79, 673, 706]",418,0
6223,2015-12-14 23:56:07,[391],334,0
6224,2020-10-17 10:36:08,"[2, 416, 401]",261,1
6225,2017-06-27 02:49:18,"[145, 187, 481, 297]",518,0
6226,2019-02-23 15:56:45,"[615, 313, 257, 211, 245]",1148,0
6227,2019-01-01 17:25:18,[73],369,1
6228,2018-01-05 02:16:24,"[532, 630, 282, 26]",377,1
6229,2023-01-09 10:04:37,"[447, 136]",1369,1
6230,2016-12-13 09:49:11,"[518, 212, 640]",82,0
6231,2023-03-08 15:47:48,"[710, 228, 203]",304,0
6232,2019-01-13 15:44:02,"[249, 352]",1149,0
6233,2015-07-22 03:36:26,"[454, 645, 57, 212, 644, 319]",1005,1
6234,2017-05-17 17:23:12,"[302, 216, 557, 51, 180, 517]",227,0
6235,2017-03-14 11:21:46,"[144, 249]",588,0
6236,2018-07-02 11:31:49,"[512, 559, 26]",91,0
6237,2021-03-08 10:04:28,[321],518,1
6238,2021-02-01 21:23:34,"[397, 85, 47, 57]",656,0
6239,2018-08-17 04:38:10,"[474, 350, 345, 469, 369]",1462,1
6240,2016-02-26 11:57:18,[630],814,0
6241,2018-09-11 23:27:46,"[296, 88, 395]",625,0
6242,2017-01-02 18:57:39,[561],246,1
6243,2017-03-12 06:08:25,"[476, 499]",1425,0
6244,2023-10-10 11:12:16,"[470, 584, 635]",952,1
6245,2019-11-05 07:16:36,"[146, 17, 167]",1076,1
6246,2023-12-29 00:37:18,"[77, 250, 446, 574]",481,0
6247,2021-12-03 21:02:08,"[32, 205, 318]",180,1
6248,2020-02-24 05:30:06,"[193, 214, 542]",128,0
6249,2018-01-03 19:47:07,"[554, 545, 47, 338, 96]",1474,1
6250,2018-12-17 11:50:44,"[2, 631, 177, 131, 475]",178,0
6251,2022-01-28 04:49:55,"[100, 421, 639, 391, 517]",1086,0
6252,2016-05-31 15:45:36,"[175, 154, 569, 447, 368, 106]",437,0
6253,2019-12-22 23:44:30,"[88, 583, 222, 478, 7, 491]",223,1
6254,2016-12-20 02:38:50,"[623, 300]",411,1
6255,2016-12-05 15:57:51,"[663, 688]",1478,0
6256,2016-11-22 22:09:46,"[664, 553, 6, 607]",57,0
6257,2018-06-09 00:30:01,"[347, 641, 679, 534]",1041,1
6258,2019-12-31 16:45:25,"[491, 349, 227, 526, 640, 638]",608,0
6259,2017-03-07 03:53:10,"[566, 73, 57, 101, 160, 402]",812,0
6260,2018-04-25 11:23:59,[161],1239,0
6261,2021-11-16 11:00:04,"[12, 690, 371, 522, 585]",274,1
6262,2019-04-07 21:57:28,"[303, 597, 521, 123, 584]",493,1
6263,2020-07-29 12:11:34,"[415, 682]",1385,0
6264,2023-01-04 12:34:11,"[247, 607, 477]",1174,0
6265,2019-06-06 05:52:53,"[76, 467, 119, 559]",1432,1
6266,2019-02-27 18:21:01,"[712, 23, 583]",1017,0
6267,2020-06-06 10:25:22,"[408, 36, 514, 582, 473, 40]",375,1
6268,2019-06-23 15:12:02,[667],22,0
6269,2015-06-16 16:43:55,"[240, 418, 108, 676, 502]",1168,1
6270,2020-07-02 14:33:32,"[197, 333, 27, 683, 143, 479]",474,0
6271,2019-02-18 01:43:32,"[113, 36, 97, 568]",992,0
6272,2021-06-18 05:51:52,"[556, 527]",1241,1
6273,2017-07-16 04:23:22,"[309, 460]",679,1
6274,2020-05-25 08:00:58,"[577, 339]",1201,0
6275,2021-02-25 01:55:28,[647],687,1
6276,2020-08-18 19:21:43,"[461, 42, 400, 344, 76]",633,0
6277,2023-08-19 17:32:23,"[527, 335, 376, 579]",191,1
6278,2016-12-30 05:41:54,"[335, 167, 374, 365]",22,0
6279,2022-09-16 02:37:42,"[618, 1, 672, 679, 372]",661,0
6280,2020-12-12 23:22:07,"[264, 160, 188]",370,0
6281,2015-09-07 20:10:40,"[395, 20, 586, 470, 313, 498]",677,1
6282,2019-04-23 10:28:51,[497],558,1
6283,2016-05-23 17:18:33,"[458, 620, 239, 348, 20, 655]",300,0
6284,2017-12-30 02:20:07,[232],995,0
6285,2022-05-29 08:34:08,"[461, 330, 152, 575, 418, 662]",1099,1
6286,2015-08-05 16:34:48,"[360, 354, 295, 628]",933,1
6287,2017-09-26 12:18:55,"[88, 283, 56]",1275,1
6288,2022-12-21 15:41:04,"[104, 520, 428, 323]",990,1
6289,2018-07-18 15:09:00,[525],1214,1
6290,2019-03-10 23:44:17,"[26, 601, 71, 676]",683,0
6291,2017-09-20 02:04:48,"[7, 535, 184, 698, 44, 501]",255,1
6292,2015-03-10 11:48:11,"[81, 389]",1338,0
6293,2017-12-30 07:00:00,"[368, 664, 386, 596, 163]",237,0
6294,2019-07-17 01:23:24,"[349, 529, 113]",35,1
6295,2015-11-29 01:01:30,"[694, 465, 295, 258, 469]",810,0
6296,2018-03-09 21:09:21,[342],1250,0
6297,2017-08-12 01:15:23,[589],1419,0
6298,2019-11-16 11:58:25,"[601, 712, 226, 606, 539]",872,0
6299,2015-10-18 15:10:37,"[374, 662, 560, 54]",469,0
6300,2023-08-13 21:44:00,"[53, 593, 156, 535, 639]",279,1
6301,2018-01-28 09:07:13,"[366, 670, 29, 420, 624, 659]",380,0
6302,2021-11-01 13:14:05,"[29, 205, 312, 652, 691, 715]",236,1
6303,2020-05-27 02:43:38,"[29, 244, 703, 123, 686]",1490,0
6304,2020-06-27 07:41:47,"[172, 92, 687, 484, 228, 61]",97,1
6305,2018-05-14 20:49:19,[268],1135,1
6306,2022-09-29 06:37:36,"[63, 634]",1100,0
6307,2018-01-12 07:28:30,"[58, 155, 329, 10, 117, 45]",655,1
6308,2023-10-06 06:38:59,"[712, 404, 80]",174,1
6309,2018-04-29 22:03:49,"[715, 214, 373, 25]",705,0
6310,2023-01-23 14:31:31,"[311, 68, 480, 210]",337,1
6311,2023-11-23 15:12:00,"[224, 256]",697,0
6312,2018-04-30 22:42:29,"[338, 311, 593, 99]",1188,1
6313,2016-12-09 06:55:23,"[450, 339, 646]",1452,1
6314,2020-02-05 16:32:46,"[269, 660]",1108,0
6315,2020-07-06 07:00:35,"[434, 57]",1263,0
6316,2023-02-12 15:49:56,"[458, 581, 263, 608, 10]",843,1
6317,2017-01-13 06:16:54,"[539, 91]",881,0
6318,2021-08-14 04:36:27,"[138, 145, 20]",163,0
6319,2020-10-31 19:49:58,"[259, 136, 163, 144, 216, 603]",518,1
6320,2017-06-12 05:52:42,"[601, 118, 125, 146, 276, 320]",416,1
6321,2017-07-01 12:22:18,"[584, 712, 190, 557, 711, 393]",1304,0
6322,2020-12-03 00:23:20,[606],789,0
6323,2019-07-04 02:54:19,"[228, 98, 587]",856,0
6324,2023-02-22 09:59:36,"[74, 457, 712, 196, 264]",1123,1
6325,2015-02-11 19:01:31,"[518, 97, 437, 98]",939,1
6326,2017-07-12 17:51:23,"[65, 409, 579, 475]",101,1
6327,2018-09-27 11:46:34,"[58, 537, 257]",1365,1
6328,2016-09-24 09:44:05,"[640, 126, 595, 661, 282]",381,1
6329,2020-06-08 17:03:13,"[154, 499, 224, 91]",779,0
6330,2023-03-29 07:53:48,"[458, 9, 296, 483]",837,1
6331,2019-12-26 06:34:17,[536],560,1
6332,2016-03-11 23:33:24,"[495, 381, 707, 462, 570]",1445,1
6333,2015-01-22 22:29:44,"[440, 439, 686, 285, 703, 512]",100,1
6334,2020-01-17 14:31:18,"[480, 167, 211, 679]",1405,1
6335,2020-10-08 19:09:31,"[607, 489, 371]",1406,0
6336,2019-10-30 04:28:44,"[210, 600, 597, 440]",9,0
6337,2018-06-07 13:53:22,"[193, 641, 113, 350, 484, 101]",200,1
6338,2021-12-25 14:16:36,"[161, 711, 503, 551, 298, 201]",459,0
6339,2022-08-24 19:03:08,"[676, 222]",21,0
6340,2018-06-29 09:28:14,"[500, 314]",205,0
6341,2022-07-05 19:18:30,"[523, 188]",319,1
6342,2017-04-24 00:19:00,[325],429,1
6343,2015-12-06 09:21:37,"[547, 668, 371]",741,0
6344,2016-10-02 06:45:21,"[641, 533, 565, 673, 352, 578]",1442,0
6345,2015-02-11 01:11:31,"[324, 687]",237,1
6346,2017-03-09 02:37:54,[32],1056,1
6347,2015-04-20 11:21:22,[393],854,1
6348,2023-08-06 01:20:13,"[65, 678, 75, 95]",184,0
6349,2016-11-08 00:19:18,"[540, 39, 704, 56, 36]",335,1
6350,2017-12-08 08:32:49,"[619, 668, 580, 709, 449]",1463,0
6351,2015-10-19 15:48:10,"[28, 215, 144]",92,1
6352,2021-04-25 17:46:59,"[280, 351]",713,1
6353,2016-01-29 00:18:09,"[449, 54]",205,0
6354,2018-09-07 13:40:16,"[275, 148, 264]",631,0
6355,2021-01-19 03:23:05,[106],56,1
6356,2018-06-14 23:03:45,"[214, 591, 309, 192, 109]",219,1
6357,2018-01-21 18:12:13,"[10, 224, 594, 19, 517]",1395,1
6358,2018-10-14 10:31:35,[618],698,0
6359,2018-09-13 10:11:18,"[73, 228]",145,1
6360,2016-07-08 08:27:03,"[202, 425, 428]",986,0
6361,2016-03-23 01:30:52,"[278, 490, 520, 399, 656, 124]",323,0
6362,2015-02-15 09:21:12,[97],231,1
6363,2021-06-25 01:09:08,"[78, 388, 521]",1087,1
6364,2023-11-18 02:58:21,"[299, 215, 17]",247,1
6365,2021-10-29 12:07:05,"[293, 713]",669,1
6366,2021-06-17 22:10:33,"[28, 272, 482, 461, 8]",850,1
6367,2023-11-10 15:26:32,"[264, 661, 640, 165]",955,1
6368,2021-11-03 03:13:03,"[587, 178, 324, 319]",1378,0
6369,2018-06-06 17:29:34,"[691, 579, 457]",1261,0
6370,2022-12-15 00:52:39,"[622, 510]",495,1
6371,2017-10-17 16:36:19,"[557, 556, 576, 390]",523,1
6372,2015-06-25 21:36:52,"[464, 352, 525, 573, 310]",131,0
6373,2021-12-18 16:27:48,"[332, 113, 371, 499, 444, 238]",321,1
6374,2021-08-10 06:08:08,"[536, 172, 399, 220]",821,0
6375,2015-06-28 04:06:54,"[30, 35, 72]",185,1
6376,2015-10-27 22:18:26,"[107, 610, 27, 511]",882,0
6377,2015-04-14 07:34:04,"[75, 141, 491, 700, 188, 493]",902,0
6378,2016-10-15 23:04:30,[456],1215,1
6379,2020-09-09 05:59:58,"[316, 147]",800,1
6380,2019-08-23 03:41:25,"[408, 116, 181]",374,0
6381,2018-12-08 22:18:38,"[671, 174, 493]",526,1
6382,2015-11-05 18:40:46,"[624, 494, 427, 677]",174,1
6383,2015-04-13 12:05:52,"[67, 427, 289]",99,0
6384,2018-08-06 03:21:57,"[648, 523, 495, 398, 186]",64,1
6385,2021-09-25 22:49:06,"[476, 511, 333, 484, 92]",366,1
6386,2016-08-22 21:56:22,"[370, 277, 644, 131]",634,0
6387,2021-07-27 10:52:41,"[392, 667, 308, 365, 709]",213,0
6388,2023-06-24 12:14:51,"[137, 159, 624, 238, 89, 428]",609,1
6389,2023-06-18 16:06:32,"[631, 295, 310, 463, 530]",212,1
6390,2022-10-29 12:11:50,"[550, 492]",1071,0
6391,2021-02-28 18:21:44,"[284, 619, 300, 539, 231, 487]",154,0
6392,2015-05-14 03:40:30,"[713, 100, 372, 120]",1429,1
6393,2022-10-28 12:28:37,"[135, 333, 189, 156]",394,1
6394,2015-08-10 05:55:02,"[249, 76, 438, 127, 394]",1227,0
6395,2023-10-23 15:52:56,"[716, 70, 466, 549, 433, 212]",233,1
6396,2019-08-02 21:54:43,[653],1260,1
6397,2021-11-25 04:33:21,[67],1336,1
6398,2016-03-13 13:53:33,[385],1384,1
6399,2021-01-25 03:16:08,"[472, 648, 147]",1046,1
6400,2020-08-06 18:56:55,"[556, 668, 604, 223, 54, 128]",742,0
6401,2022-05-03 02:54:40,"[241, 630, 654, 456, 699]",332,0
6402,2018-01-13 14:45:01,"[127, 386]",682,0
6403,2020-06-03 03:13:38,"[583, 345, 247]",817,1
6404,2015-12-16 23:47:42,[643],38,1
6405,2015-06-11 18:06:56,"[684, 115, 289, 530, 265]",422,0
6406,2017-02-12 16:44:49,"[61, 158, 167, 8, 457]",392,1
6407,2018-12-07 17:28:24,"[587, 597, 233, 621, 338, 655]",791,0
6408,2021-07-16 15:57:01,"[534, 477, 332, 605]",925,0
6409,2016-02-26 02:22:58,[551],323,0
6410,2019-12-08 07:02:03,"[187, 459, 671, 196, 261]",294,1
6411,2021-06-22 16:58:35,"[505, 446]",477,0
6412,2020-04-03 12:23:36,"[238, 451, 52, 243, 163, 290]",91,1
6413,2022-05-22 15:24:53,"[258, 602, 165]",822,1
6414,2015-03-26 21:42:15,"[350, 23, 403, 323, 237, 625]",1325,0
6415,2015-08-26 10:36:48,"[505, 257, 11, 484, 119]",1015,0
6416,2019-10-05 17:54:26,"[517, 269, 673, 610]",155,1
6417,2021-03-14 07:14:10,[298],1488,0
6418,2019-09-05 09:33:13,"[179, 663, 589, 640, 662]",281,0
6419,2018-05-20 23:36:17,"[558, 264]",208,0
6420,2020-06-25 04:45:48,[255],885,1
6421,2023-07-12 23:09:53,"[643, 519, 320, 460]",1044,1
6422,2015-05-10 22:25:08,"[445, 207, 568, 537, 375]",1116,1
6423,2016-04-12 22:15:50,"[163, 260, 328, 689]",1234,0
6424,2021-11-11 14:00:29,"[24, 451, 579]",147,0
